Proverbs,14,2,"By living right, you show
that you respect the LORD;
by being deceitful, you show
that you despise him."
Proverbs,14,3,"Proud fools are punished
for their stupid talk,
but sensible talk
can save your life."
Proverbs,14,4,"Without the help of an ox
there can be no crop,
but with a strong ox
a big crop is possible."
Proverbs,14,5,"An honest witness
tells the truth;
a dishonest witness
tells nothing but lies."
Proverbs,14,6,"Make fun of wisdom,
and you will never find it.
But if you have understanding,
knowledge comes easily."
Proverbs,14,7,"Stay away from fools,
or you won't learn a thing."
Proverbs,14,8,"Wise people have enough sense
to find their way,
but stupid fools get lost."
Proverbs,14,9,"Fools don't care
if they are wrong,
but God is pleased
when people do right."
Proverbs,14,10,"No one else can really know
how sad or happy you are."
Proverbs,14,11,"The tent of a good person
stands longer than the house
of someone evil."
Proverbs,14,12,"You may think you are
on the right road
and still end up dead."
Proverbs,14,13,"Sorrow may hide
behind laughter,
and happiness may end
in sorrow."
Proverbs,14,14,"You harvest what you plant,
whether good or bad."
Proverbs,14,15,"Don't be stupid
and believe all you hear;
be smart and know
where you are headed."
Proverbs,14,16,"Only a stupid fool
is never cautious—
so be extra careful
and stay out of trouble."
Proverbs,14,17,"Fools have quick tempers,
and no one likes you
if you can't be trusted."
Proverbs,14,18,"Stupidity leads to foolishness;
be smart and learn."
Proverbs,14,19,"The wicked will come crawling
to those who obey God."
Proverbs,14,20,"You have no friends
if you are poor,
but you have lots of friends
if you are rich."
Proverbs,14,21,"It's wrong to hate others,
but God blesses everyone
who is kind to the poor."
Proverbs,14,22,"It's a mistake
to make evil plans,
but you will have loyal friends
if you want to do right."
Proverbs,14,23,"Hard work is worthwhile,
but empty talk
will make you poor."
Proverbs,14,24,"Wisdom can make you rich,
but foolishness leads
to more foolishness."
Proverbs,14,25,"An honest witness
can save your life,
but liars can't be trusted."
Proverbs,14,26,"If you respect the LORD,
you and your children
have a strong fortress"
Proverbs,14,27,"and a life-giving fountain
that keeps you safe
from deadly traps."
Proverbs,14,28,"Rulers of powerful nations
are held in honor;
rulers of weak nations
are nothing at all."
Proverbs,14,29,"It's smart to be patient,
but it's stupid
to lose your temper."
Proverbs,14,30,"It's healthy to be content,
but envy can eat you up."
Proverbs,14,31,"If you mistreat the poor,
you insult your Creator;
if you are kind to them,
you show him respect."
Proverbs,14,32,"In times of trouble
the wicked are destroyed,
but even at death
the innocent have faith."
Proverbs,14,33,"Wisdom is found in the minds
of people with good sense,
but fools don't know it."
Proverbs,14,34,"Doing right brings honor
to a nation,
but sin brings disgrace."
Proverbs,14,35,"Kings reward servants
who act wisely,
but they punish those
who act foolishly."
Proverbs,15,1,"A kind answer
soothes angry feelings,
but harsh words
stir them up."
Proverbs,15,2,"Words of wisdom
come from the wise,
but fools speak foolishness."
Proverbs,15,3,"The LORD sees everything,
whether good or bad."
Proverbs,15,4,"Kind words are good medicine,
but deceitful words
can really hurt."
Proverbs,15,5,"Don't be a fool
and disobey your parents.
Be smart! Accept correction."
Proverbs,15,6,"Good people become wealthy,
but those who are evil
will lose what they have."
Proverbs,15,7,"Words of wisdom
make good sense;
the thoughts of a fool
make no sense at all."
Proverbs,15,8,"The LORD is disgusted
by gifts from the wicked,
but it makes him happy
when his people pray."
Proverbs,15,9,"The LORD is disgusted
with all who do wrong,
but he loves everyone
who does right."
Proverbs,15,10,"If you turn from the right way,
you will be punished;
if you refuse correction,
you will die."
Proverbs,15,11,"If the LORD can see everything
in the world of the dead,
he can see in our hearts."
Proverbs,15,12,"Those who sneer at others
don't like to be corrected,
and they won't ask help
from someone with sense."
Proverbs,15,13,"Happiness makes you smile;
sorrow can crush you."
Proverbs,15,14,"Anyone with good sense
is eager to learn more,
but fools are hungry
for foolishness."
Proverbs,15,15,"The poor have a hard life,
but being content is as good
as an endless feast."
Proverbs,15,16,"It's better to obey the LORD
and have only a little,
than to be very rich
and terribly anxious."
Proverbs,15,17,"A simple meal with love
is better than a feast
where there is hatred."
Proverbs,15,18,"Losing your temper
causes a lot of trouble,
but staying calm
settles arguments."
Proverbs,15,19,"A lazy person refuses
to clear a thorny path,
but everyone who does right
walks on a smooth road."
Proverbs,15,20,"Children with good sense
make their parents happy,
but foolish children
despise them."
Proverbs,15,21,"Stupidity brings happiness
to senseless fools,
but everyone with good sense
follows the straight path."
Proverbs,15,22,"Without good advice
everything goes wrong—
it takes careful planning
for things to go right."
Proverbs,15,23,"Giving the right answer
at the right time
makes everyone happy."
Proverbs,15,24,"All who are wise follow a road
that leads upward to life
and away from death."
Proverbs,15,25,"The LORD destroys the homes
of those who are proud,
but he protects the property
of widows."
Proverbs,15,26,"The LORD hates evil thoughts,
but kind words please him."
Proverbs,15,27,"Being greedy causes trouble
for your family,
but you protect yourself
by refusing bribes."
Proverbs,15,28,"Good people think
before they answer,
but the wicked speak evil
without ever thinking."
Proverbs,15,29,"The LORD never even hears
the prayers of the wicked,
but he answers the prayers
of all who obey him."
Proverbs,15,30,"A friendly smile
makes you happy,
and good news
makes you feel strong."
Proverbs,15,31,"Healthy correction is good,
and if you accept it,
you will be wise."
Proverbs,15,32,"You hurt only yourself
by rejecting instruction,
but it makes good sense
to accept it."
Proverbs,15,33,"Showing respect to the LORD
will make you wise,
and being humble
will bring honor to you."
Proverbs,16,1,"We humans make plans,
but the LORD
has the final word."
Proverbs,16,2,"We may think we know
what is right,
but the LORD is the judge
of our motives."
Proverbs,16,3,"Share your plans with the LORD,
and you will succeed."
Proverbs,16,4,"The LORD has a reason
for everything he does,
and he lets evil people live
only to be punished."
Proverbs,16,5,"The LORD doesn't like
anyone who is conceited—
you can be sure
they will be punished."
Proverbs,16,6,"If we truly love God,
our sins will be forgiven;
if we show him respect,
we will keep away from sin."
Proverbs,16,7,"When we please the LORD,
even our enemies
make friends with us."
Proverbs,16,8,"It's better to be honest
and poor
than to be dishonest
and rich."
Proverbs,16,9,"We make our own plans,
but the LORD decides
where we will go."
Proverbs,16,10,"Rulers speak with authority
and are never wrong."
Proverbs,16,11,"The LORD watches to see
if we are fair
or if we cheat others."
Proverbs,16,12,"Justice makes rulers powerful.
They should hate evil"
Proverbs,16,13,and like honesty and truth.
Proverbs,16,14,"An angry ruler
can put you to death.
So be wise!
Don't make one angry."
Proverbs,16,15,"When a ruler is happy
and pleased with you,
it's like refreshing rain,
and you will live."
Proverbs,16,16,"It's much better to be wise
and sensible
than to be rich."
Proverbs,16,17,"God's people avoid evil ways,
and they protect themselves
by watching where they go."
Proverbs,16,18,"Too much pride
will destroy you."
Proverbs,16,19,"You are better off
to be humble and poor
than to get rich
from what you take by force."
Proverbs,16,20,"If you know what you're doing,
you will prosper.
God blesses everyone
who trusts him."
Proverbs,16,21,"Good judgment proves
that you are wise,
and if you speak kindly,
you can teach others."
Proverbs,16,22,"Good sense is a fountain
that gives life,
but fools are punished
by their foolishness."
Proverbs,16,23,"You can persuade others
if you are wise
and speak sensibly."
Proverbs,16,24,"Kind words are like honey—
they cheer you up
and make you feel strong."
Proverbs,16,25,"Sometimes what seems right
is really a road to death."
Proverbs,16,26,"The hungrier you are,
the harder you work."
Proverbs,16,27,"Worthless people plan trouble.
Even their words burn
like a flaming fire."
Proverbs,16,28,"Gossip is no good!
It causes hard feelings
and comes between friends."
Proverbs,16,29,"Don't trust violent people.
They will mislead you
to do the wrong thing."
Proverbs,16,30,"When someone winks
or grins behind your back,
trouble is on the way."
Proverbs,16,31,"Gray hair is a glorious crown
worn by those
who have lived right."
Proverbs,16,32,"Controlling your temper
is better than being a hero
who captures a city."
Proverbs,16,33,"We make our own decisions,
but the LORD alone
determines what happens."
Proverbs,17,1,"A dry crust of bread eaten
in peace and quiet
is better than a feast eaten
where everyone argues."
Proverbs,17,2,"A wise slave
will be placed in charge
of a no-good child,
and that slave will be given
the same inheritance
that each child receives."
Proverbs,17,3,"Silver and gold are tested
by flames of fire;
our thoughts are tested
by the LORD."
Proverbs,17,4,"Troublemakers listen
to troublemakers,
and liars listen to liars."
Proverbs,17,5,"By insulting the poor,
you insult your Creator.
You will be punished
if you make fun
of someone in trouble."
Proverbs,17,6,"Grandparents are proud
of their grandchildren,
and children should be proud
of their parents."
Proverbs,17,7,"It sounds strange for a fool
to talk sensibly,
but it's even worse
for a ruler to tell lies."
Proverbs,17,8,"A bribe works miracles
like a magic charm
that brings good luck."
Proverbs,17,9,"You will keep your friends
if you forgive them,
but you will lose your friends
if you keep talking about
what they did wrong."
Proverbs,17,10,"A sensible person
accepts correction,
but you can't beat sense
into a fool."
Proverbs,17,11,"Cruel people want to rebel,
and so vicious attackers
will be sent against them."
Proverbs,17,12,"A bear robbed of her cubs
is far less dangerous
than a stubborn fool."
Proverbs,17,13,"You will always have trouble
if you are mean to those
who are good to you."
Proverbs,17,14,"The start of an argument
is like a water leak—
so stop it before
real trouble breaks out."
Proverbs,17,15,"The LORD doesn't like those
who defend the guilty
or condemn the innocent."
Proverbs,17,16,"Why should fools have money
for an education
when they refuse to learn?"
Proverbs,17,17,"A friend is there to help,
in any situation,
and relatives are born
to share our troubles."
Proverbs,17,18,"It's stupid to guarantee
someone else's loan."
Proverbs,17,19,"The wicked and the proud
love trouble and keep begging
to be hurt."
Proverbs,17,20,"Dishonesty does you no good,
and telling lies
will get you in trouble."
Proverbs,17,21,"It's never pleasant
to be the parent of a fool
and have nothing but pain."
Proverbs,17,22,"If you are cheerful,
you feel good;
if you are sad,
you hurt all over."
Proverbs,17,23,"Crooks accept secret bribes
to keep justice
from being done."
Proverbs,17,24,"Anyone with wisdom knows
what makes good sense,
but fools can never
make up their minds."
Proverbs,17,25,"Foolish children bring sorrow
and pain to their parents."
Proverbs,17,26,"It isn't fair
to punish the innocent
and those who do right."
Proverbs,17,27,"It makes a lot of sense
to be a person of few words
and to stay calm."
Proverbs,17,28,"Even fools seem smart
when they are quiet."
Proverbs,18,1,"It's selfish and stupid
to think only of yourself
and to sneer at people
who have sense."
Proverbs,18,2,"Fools have no desire to learn,
instead they would rather
give their own opinion."
Proverbs,18,3,"Wrongdoing leads to shame
and disgrace."
Proverbs,18,4,"Words of wisdom
are a stream that flows
from a deep fountain."
Proverbs,18,5,"It's wrong to favor the guilty
and keep the innocent
from getting justice."
Proverbs,18,6,"Foolish talk will get you
into a lot of trouble."
Proverbs,18,7,"Saying foolish things
is like setting a trap
to destroy yourself."
Proverbs,18,8,"There's nothing so delicious
as the taste of gossip!
It melts in your mouth."
Proverbs,18,9,"Being lazy is no different
from being a troublemaker."
Proverbs,18,10,"The LORD is a mighty tower
where his people can run
for safety"
Proverbs,18,11,"the rich think their money
is a wall of protection."
Proverbs,18,12,"Pride leads to destruction;
humility leads to honor."
Proverbs,18,13,"It's stupid and embarrassing
to give an answer
before you listen."
Proverbs,18,14,"Being cheerful helps
when you are sick,
but nothing helps
when you give up."
Proverbs,18,15,"Everyone with good sense
wants to learn."
Proverbs,18,16,"A gift will get you in
to see anyone."
Proverbs,18,17,"You may think you have won
your case in court,
until your opponent speaks."
Proverbs,18,18,"Drawing straws is one way
to settle a difficult case."
Proverbs,18,19,"Making up with a friend
you have offended
is harder than breaking
through a city wall."
Proverbs,18,20,"Make your words good—
you will be glad you did."
Proverbs,18,21,"Words can bring death or life!
Talk too much, and you will eat
everything you say."
Proverbs,18,22,"A man's greatest treasure
is his wife—
she is a gift from the LORD."
Proverbs,18,23,"The poor must beg for help,
but the rich can give
a harsh reply."
Proverbs,18,24,"Some friends don't help,
but a true friend is closer
than your own family."
Proverbs,19,1,"It's better to be poor
and live right
than to be a stupid liar."
Proverbs,19,2,"Willingness and stupidity
don't go well together.
If you are too eager,
you will miss the road."
Proverbs,19,3,"We are ruined
by our own stupidity,
though we blame the LORD."
Proverbs,19,4,"The rich have many friends;
the poor have none."
Proverbs,19,5,"Dishonest witnesses and liars
won't escape punishment."
Proverbs,19,6,"Everyone tries to be friends
of those who can help them."
Proverbs,19,7,"If you are poor,
your own relatives reject you,
and your friends are worse.
When you really need them,
they are not there."
Proverbs,19,8,"Do yourself a favor
by having good sense—
you will be glad you did."
Proverbs,19,9,"Dishonest witnesses and liars
will be destroyed."
Proverbs,19,10,"It isn't right for a fool
to live in luxury
or for a slave to rule
in place of a king."
Proverbs,19,11,"It's wise to be patient
and show what you are like
by forgiving others."
Proverbs,19,12,"An angry king roars
like a lion,
but when a king is pleased,
it's like dew on the crops."
Proverbs,19,13,"Foolish children bring disgrace
to their fathers.
A nagging wife goes on and on
like the drip, drip, drip
of the rain."
Proverbs,19,14,"You may inherit all you own
from your parents,
but a sensible wife
is a gift from the LORD."
Proverbs,19,15,"If you are lazy
and sleep your time away,
you will starve."
Proverbs,19,16,"Obey the Lord's teachings
and you will live—
disobey and you will die."
Proverbs,19,17,"Caring for the poor
is lending to the LORD,
and you will be well repaid."
Proverbs,19,18,"Correct your children
before it's too late;
if you don't punish them,
trouble will come their way."
Proverbs,19,19,"People with bad tempers
are always in trouble,
and they need help
over and over again."
Proverbs,19,20,"Pay attention to advice
and accept correction,
so you can live sensibly."
Proverbs,19,21,"We may make a lot of plans,
but the LORD will do
what he has decided."
Proverbs,19,22,"What matters most is loyalty.
It's better to be poor
than to be a liar."
Proverbs,19,23,"Showing respect to the LORD
brings true life—
if you do it, you can relax
without fear of danger."
Proverbs,19,24,"Some people are too lazy
to lift a hand
to feed themselves."
Proverbs,19,25,"Stupid fools learn good sense
by seeing others punished;
a sensible person learns
by being corrected."
Proverbs,19,26,"Disgraceful children
rob their father
and chase their mother away."
Proverbs,19,27,"If you stop learning,
you will forget
what you already know."
Proverbs,19,28,"A lying witness makes fun
of the court system,
and criminals think crime
is really delicious."
Proverbs,19,29,"A stupid fool should expect
to be punished."
Proverbs,20,1,"It isn't smart to get drunk!
Drinking makes a fool of you
and leads to fights."
Proverbs,20,2,"An angry ruler
is like a roaring lion—
make either one angry,
and you are dead."
Proverbs,20,3,"It makes you look good
when you avoid a fight—
only fools love to quarrel."
Proverbs,20,4,"If you are too lazy to plow,
don't expect a harvest."
Proverbs,20,5,"Someone's thoughts may be
as deep as the ocean,
but if you are smart,
you will discover them."
Proverbs,20,6,"There are many who say,
“You can trust me!”
But can they be trusted?"
Proverbs,20,7,"Good people live right,
and God blesses the children
who follow their example."
Proverbs,20,8,"When rulers decide cases,
they weigh the evidence."
Proverbs,20,9,"Can any of us really say,
“My thoughts are pure,
and my sins are gone”?"
Proverbs,20,10,"Two things the LORD hates
are dishonest scales
and dishonest measures."
Proverbs,20,11,"The good or bad
that children do
shows what they are like."
Proverbs,20,12,"Hearing and seeing
are gifts from the LORD."
Proverbs,20,13,"If you sleep all the time,
you will starve;
if you get up and work,
you will have enough food."
Proverbs,20,14,"Everyone likes to brag
about getting a bargain."
Proverbs,20,15,"Sensible words are better
than gold or jewels."
Proverbs,20,16,"You deserve to lose your coat
if you loan it to someone
to guarantee payment
for the debt of a stranger."
Proverbs,20,17,"The food you get by cheating
may taste delicious,
but it turns to gravel."
Proverbs,20,18,"Be sure you have sound advice
before making plans
or starting a war."
Proverbs,20,19,"Stay away from gossips—
they tell everything."
Proverbs,20,20,"Children who curse their parents
will go to the land of darkness
long before their time."
Proverbs,20,21,"Getting rich quick
may turn out to be a curse."
Proverbs,20,22,"Don't try to get even.
Trust the LORD,
and he will help you."
Proverbs,20,23,"The LORD hates dishonest scales
and dishonest weights.
So don't cheat!"
Proverbs,20,24,"How can we know
what will happen to us
when the LORD alone decides?"
Proverbs,20,25,"Don't fall into the trap
of making promises to God
before you think!"
Proverbs,20,26,"A wise ruler severely punishes
every criminal."
Proverbs,20,27,"Our inner thoughts are a lamp
from the LORD,
and they search our hearts."
Proverbs,20,28,"Rulers are protected
by God's mercy and loyalty,
but they must be merciful
for their kingdoms to last."
Proverbs,20,29,"Young people take pride
in their strength,
but the gray hairs of wisdom
are even more beautiful."
Proverbs,20,30,"A severe beating can knock all
of the evil out of you!"
Proverbs,21,1,"The LORD controls rulers,
just as he determines
the course of rivers."
Proverbs,21,2,"We may think we are doing
the right thing,
but the LORD always knows
what is in our hearts."
Proverbs,21,3,"Doing what is right and fair
pleases the LORD
more than an offering."
Proverbs,21,4,"Evil people are proud
and arrogant,
but sin is the only crop
they produce."
Proverbs,21,5,"If you plan and work hard,
you will have plenty;
if you hurry to get rich,
you will end up poor."
Proverbs,21,6,"Cheating to get rich
is a foolish dream
and no less than suicide."
Proverbs,21,7,"You destroy yourself
by being cruel and violent
and refusing to live right."
Proverbs,21,8,"All crooks are liars,
but anyone who is innocent
will do right."
Proverbs,21,9,"It's better to stay outside
on the roof of your house
than to live inside
with a nagging wife."
Proverbs,21,10,"Evil people want to do wrong,
even to their friends."
Proverbs,21,11,"An ignorant fool learns
by seeing others punished;
a sensible person learns
by being instructed."
Proverbs,21,12,"God is always fair!
He knows what the wicked do
and will punish them."
Proverbs,21,13,"If you won't help the poor,
don't expect to be heard
when you cry out for help."
Proverbs,21,14,"A secret bribe will save you
from someone's fierce anger."
Proverbs,21,15,"When justice is done,
good citizens are glad
and crooks are terrified."
Proverbs,21,16,"If you stop using good sense,
you will find yourself
in the grave."
Proverbs,21,17,"Heavy drinkers and others
who live only for pleasure
will lose all they have."
Proverbs,21,18,"God's people will escape,
but all who are wicked
will pay the price."
Proverbs,21,19,"It's better out in the desert
than at home with a nagging,
complaining wife."
Proverbs,21,20,"Be sensible and store up
precious treasures—
don't waste them
like a fool."
Proverbs,21,21,"If you try to be kind and good,
you will be blessed with life
and goodness and honor."
Proverbs,21,22,"One wise person can defeat
a city full of soldiers
and capture their fortress."
Proverbs,21,23,"Watching what you say
can save you
a lot of trouble."
Proverbs,21,24,"If you are proud and conceited,
everyone will say,
“You're a snob!”"
Proverbs,21,25,"If you want too much
and are too lazy to work,
it could be fatal."
Proverbs,21,26,"But people who obey God
are always generous."
Proverbs,21,27,"The Lord despises the offerings
of wicked people
with evil motives."
Proverbs,21,28,"If you tell lies in court,
you are done for;
only a reliable witness
can do the job."
Proverbs,21,29,"Wicked people bluff their way,
but God's people think
before they take a step."
Proverbs,21,30,"No matter how much you know
or what plans you make,
you can't defeat the LORD."
Proverbs,21,31,"Even if your army has horses
ready for battle,
the LORD will always win."
Proverbs,22,1,"A good reputation and respect
are worth much more
than silver and gold."
Proverbs,22,2,"The rich and the poor
are all created
by the LORD."
Proverbs,22,3,"When you see trouble coming,
don't be stupid
and walk right into it—
be smart and hide."
Proverbs,22,4,"Respect and serve the LORD!
Your reward will be wealth,
a long life, and honor."
Proverbs,22,5,"Crooks walk down a road
full of thorny traps.
Stay away from there!"
Proverbs,22,6,"Teach your children
right from wrong,
and when they are grown
they will still do right."
Proverbs,22,7,"The poor are ruled by the rich,
and those who borrow
are slaves of moneylenders."
Proverbs,22,8,"Troublemakers get in trouble,
and their terrible anger
will get them nowhere."
Proverbs,22,9,"The LORD blesses everyone
who freely gives food
to the poor."
Proverbs,22,10,"Arguments and fights
will come to an end,
if you chase away those
who insult others."
Proverbs,22,11,"The king is the friend of all
who are sincere
and speak with kindness."
Proverbs,22,12,"The LORD watches over everyone
who shows good sense,
but he frustrates the plans
of deceitful liars."
Proverbs,22,13,"Don't be so lazy that you say,
“If I go to work,
a lion will eat me!”"
Proverbs,22,14,"The words of a bad woman
are like a deep pit;
if you make the LORD angry,
you will fall right in."
Proverbs,22,15,"All children are foolish,
but firm correction
will make them change."
Proverbs,22,16,"Cheat the poor to make profit
or give gifts to the rich—
either way you lose."
Proverbs,22,17,"Here are some sayings
of people with wisdom,
so listen carefully
as I teach."
Proverbs,22,18,"You will be glad
that you know these sayings
and can recite them."
Proverbs,22,19,"I am teaching them today,
so that you
may trust the LORD."
Proverbs,22,20,"I have written thirty sayings
filled with sound advice."
Proverbs,22,21,"You can trust them completely
to give you the right words
for those in charge of you."
Proverbs,22,22,"Don't take advantage
of the poor
or cheat them in court."
Proverbs,22,23,"The LORD is their defender,
and what you do to them,
he will do to you."
Proverbs,22,24,"Don't make friends with anyone
who has a bad temper."
Proverbs,22,25,"You might turn out like them
and get caught in a trap."
Proverbs,22,26,"Don't guarantee to pay
someone else's debt."
Proverbs,22,27,"If you don't have the money,
you might lose your bed."
Proverbs,22,28,"Don't move a boundary marker
set up by your ancestors."
Proverbs,22,29,"If you do your job well,
you will work for a ruler
and never be a slave."
Proverbs,23,1,"When you are invited
to eat with a king,
use your best manners."
Proverbs,23,2,"Don't go and stuff yourself!
That would be just the same
as cutting your throat."
Proverbs,23,3,"Don't be greedy for all
of that fancy food!
It may not be so tasty."
Proverbs,23,4,"Give up trying so hard
to get rich."
Proverbs,23,5,"Your money flies away
before you know it,
just like an eagle
suddenly taking off."
Proverbs,23,6,"Don't accept an invitation
to eat a selfish person's food,
no matter how good it is."
Proverbs,23,7,"People like that take note
of how much you eat.
They say, “Take all you want!”
But they don't mean it."
Proverbs,23,8,"Each bite will come back up,
and all your kind words
will be wasted."
Proverbs,23,9,"Don't talk to fools—
they will make fun of you."
Proverbs,23,10,"Don't move a boundary marker
or take the land
that belongs to orphans."
Proverbs,23,11,"God All-Powerful is there
to defend them against you."
Proverbs,23,12,"Listen to instruction
and do your best to learn."
Proverbs,23,13,"Don't fail to correct
your children.
You won't kill them
by being firm"
Proverbs,23,14,"and it may even
save their lives."
Proverbs,23,15,"My children,
if you show good sense,
I will be happy"
Proverbs,23,16,"and if you are truthful,
I will really be glad."
Proverbs,23,17,"Don't be jealous of sinners,
but always honor the LORD."
Proverbs,23,18,"Then you will truly have hope
for the future."
Proverbs,23,19,"Listen to me, my children!
Be wise and have enough sense
to follow the right path."
Proverbs,23,20,"Don't be a heavy drinker
or stuff yourself with food."
Proverbs,23,21,"It will make you feel drowsy,
and you will end up poor
with only rags to wear."
Proverbs,23,22,"Pay attention to your father,
and don't neglect your mother
when she grows old."
Proverbs,23,23,"Invest in truth and wisdom,
discipline and good sense,
and don't part with them."
Proverbs,23,24,"Make your father truly happy
by living right and showing
sound judgment."
Proverbs,23,25,"Make your parents proud,
especially your mother."
Proverbs,23,26,"My son, pay close attention,
and gladly follow
my example."
Proverbs,23,27,"Bad women and unfaithful wives
are like a deep pit"
Proverbs,23,28,"they are waiting to attack you
like a gang of robbers
with victim after victim."
Proverbs,23,29,"Who is always in trouble?
Who argues and fights?
Who has cuts and bruises?
Whose eyes are red?"
Proverbs,23,30,"Everyone who stays up late,
having just one more drink."
Proverbs,23,31,"Don't even look
at that colorful stuff
bubbling up in the glass!
It goes down so easily"
Proverbs,23,32,"but later it bites
like a poisonous snake."
Proverbs,23,33,"You will see weird things,
and your mind
will play tricks on you."
Proverbs,23,34,"You will feel tossed about
like someone trying to sleep
on a ship in a storm."
Proverbs,23,35,"You will be bruised all over,
without even remembering
how it all happened.
And you will lie awake asking,
“When will morning come,
so I can drink some more?”"
Proverbs,24,1,"Don't be jealous of crooks
or want to be their friends."
Proverbs,24,2,"All they think about
and talk about
is violence and cruelty."
Proverbs,24,3,"Use wisdom and understanding
to establish your home"
Proverbs,24,4,"let good sense fill the rooms
with priceless treasures."
Proverbs,24,5,"Wisdom brings strength,
and knowledge gives power."
Proverbs,24,6,"Battles are won
by listening to advice
and making a lot of plans."
Proverbs,24,7,"Wisdom is too much for fools!
Their advice is no good."
Proverbs,24,8,"No one but troublemakers
think up trouble."
Proverbs,24,9,"Everyone hates senseless fools
who think up ways to sin."
Proverbs,24,10,"Don't give up and be helpless
in times of trouble."
Proverbs,24,11,"Don't fail to rescue those
who are doomed to die."
Proverbs,24,12,"Don't say, “I didn't know it!”
God can read your mind.
He watches each of us
and knows our thoughts.
And God will pay us back
for what we do."
Proverbs,24,13,"Honey is good for you,
my children,
and it tastes sweet."
Proverbs,24,14,"Wisdom is like honey
for your life—
if you find it,
your future is bright."
Proverbs,24,15,"Don't be a cruel person
who attacks good people
and hurts their families."
Proverbs,24,16,"Even if good people
fall seven times,
they will get back up.
But when trouble strikes
the wicked,
that's the end of them."
Proverbs,24,17,"Don't be happy
to see your enemies trip
and fall down."
Proverbs,24,18,"The LORD will find out
and be unhappy.
Then he will stop
being angry with them."
Proverbs,24,19,"Don't let evil people
worry you
or make you jealous."
Proverbs,24,20,"They will soon be gone
like the flame of a lamp
that burns out."
Proverbs,24,21,"My children, you must respect
the LORD and the king,
and you must not make friends
with anyone who rebels
against either of them."
Proverbs,24,22,"Who knows what sudden disaster
the LORD or a ruler
might bring?"
Proverbs,24,23,"Here are some more sayings
that make good sense:
When you judge,
you must be fair."
Proverbs,24,24,"If you let the guilty
go free,
people of all nations
will hate and curse you."
Proverbs,24,25,"But if you punish the guilty,
things will go well for you,
and you will prosper."
Proverbs,24,26,"Giving an honest answer
is a sign
of true friendship."
Proverbs,24,27,"Get your fields ready
and plant your crops
before starting a home."
Proverbs,24,28,"Don't accuse anyone
who isn't guilty.
Don't ever tell a lie"
Proverbs,24,29,"or say to someone,
“I'll get even with you!”"
Proverbs,24,30,"I once walked by the field
and the vineyard
of a lazy fool."
Proverbs,24,31,"Thorns and weeds
were everywhere,
and the stone wall
had fallen down."
Proverbs,24,32,"When I saw this,
it taught me a lesson"
Proverbs,24,33,"Sleep a little. Doze a little.
Fold your hands
and twiddle your thumbs."
Proverbs,24,34,"Suddenly poverty hits you
and everything is gone!"
Proverbs,25,1,"Here are some more
of Solomon's proverbs.
They were copied by the officials
of King Hezekiah of Judah."
Proverbs,25,2,"God is praised
for being mysterious;
rulers are praised
for explaining mysteries."
Proverbs,25,3,"Who can fully understand
the thoughts of a ruler?
They reach beyond the sky
and go deep in the earth."
Proverbs,25,4,"Silver must be purified
before it can be used
to make something of value."
Proverbs,25,5,"Evil people must be removed
before anyone can rule
with justice."
Proverbs,25,6,"Don't try to seem important
in the court of a ruler."
Proverbs,25,7,"It's better for the ruler
to give you a high position
than for you to be embarrassed
in front of royal officials.
Be sure you are right"
Proverbs,25,8,"before you sue someone,
or you might lose your case
and be embarrassed."
Proverbs,25,9,"When you and someone else
can't get along,
don't gossip about it."
Proverbs,25,10,"Others will find out,
and your reputation
will then be ruined."
Proverbs,25,11,"The right word
at the right time
is like precious gold
set in silver."
Proverbs,25,12,"Listening to good advice
is worth much more
than jewelry made of gold."
Proverbs,25,13,"A messenger you can trust
is just as refreshing
as cool water in summer."
Proverbs,25,14,"Broken promises
are worse than rain clouds
that don't bring rain."
Proverbs,25,15,"Patience and gentle talk
can convince a ruler
and overcome any problem."
Proverbs,25,16,"Eating too much honey
can make you sick."
Proverbs,25,17,"Don't visit friends too often,
or they will get tired of it
and start hating you."
Proverbs,25,18,"Telling lies about friends
is like attacking them
with clubs and swords
and sharp arrows."
Proverbs,25,19,"A friend you can't trust
in times of trouble
is like having a toothache
or a sore foot."
Proverbs,25,20,"Singing to someone
in deep sorrow
is like pouring vinegar
in an open cut."
Proverbs,25,21,"If your enemies are hungry,
give them something to eat.
And if they are thirsty,
give them something
to drink."
Proverbs,25,22,"This will be the same
as piling burning coals
on their heads.
And the LORD
will reward you."
Proverbs,25,23,"As surely as rain blows in
from the north,
anger is caused
by cruel words."
Proverbs,25,24,"It's better to stay outside
on the roof of your house
than to live inside
with a nagging wife."
Proverbs,25,25,"Good news from far away
refreshes like cold water
when you are thirsty."
Proverbs,25,26,"When a good person gives in
to the wicked,
it's like dumping garbage
in a stream of clear water."
Proverbs,25,27,"Don't eat too much honey
or always want praise."
Proverbs,25,28,"Losing self-control
leaves you as helpless
as a city without a wall."
Proverbs,26,1,"Expecting snow in summer
and rain in the dry season
makes more sense
than honoring a fool."
Proverbs,26,2,"A curse you don't deserve
will take wings and fly away
like a sparrow or a swallow."
Proverbs,26,3,"Horses and donkeys
must be beaten and bridled—
and so must fools."
Proverbs,26,4,"Don't make a fool of yourself
by answering a fool."
Proverbs,26,5,"But if you answer any fools,
show how foolish they are,
so they won't feel smart."
Proverbs,26,6,"Sending a message by a fool
is like chopping off your foot
just to spite yourself."
